data,totale_casi,totale_casi_sigma,regione,deceduti,deceduti_sigma,totale_casi_seir,totale_positivi_individuati,guariti_individuati,deceduti_seir,terapia_intensiva,totale_positivi_non_individuati,guariti_non_individuati,totale_casi_non_individuati,beta,gamma,R_0,beta_individuati,gamma_individuati,R_0_individuati,totale_casi_std,totale_positivi_individuati_std,guariti_individuati_std,deceduti_std,terapia_intensiva_std,totale_positivi_non_individuati_std,guariti_non_individuati_std,totale_casi_non_individuati_std,beta_std,gamma_std,R_0_std,beta_individuati_std,gamma_individuati_std,R_0_individuati_std,totale_casi_offset,deceduti_offset,guariti_offset,totale_positivi_offset,terapia_intensiva_offset,R_0_offset
2021-03-06,342996.0,984,Veneto,9944.0,11,340020.9516786793,22439.0,308135.0,10094.563531493315,115.0,46142.644458241535,1627882.1416329832,1674024.786091225,0.15262697801605046,0.08361996696829606,1.8124689767854651,0.15262697801605046,0.08361996696829606,1.8124689767854651,17469.394124729017,7236,13077,509.76841079207395,39,35315.136676384915,279962.5756312116,275458.6234231121,0.050486442972044736,0.010926144347735455,0.5653158571140365,0.050486442972044736,0.010926144347735455,0.4653158571140365,-3,-3,-3,-3,-1,-3
2021-03-07,344161.0,1100,Veneto,9955.0,13,340964.3708565063,22459.0,309033.0,10120.135149893596,113.0,46735.540299386485,1632351.5665421996,1679087.1068415863,0.1530157299845214,0.08361996696829606,1.814957768020804,0.1530157299845214,0.08361996696829606,1.814957768020804,17927.1885376907,7556,13236,509.56694730051584,40,36267.36781255994,280083.06290188443,275911.8732768057,0.05058815845010384,0.010926144347735455,0.5652611666306923,0.05058815845010384,0.010926144347735455,0.4652611666306922,-3,-3,-3,-3,-1,-3
2021-03-08,345397.0,1256,Veneto,9966.0,14,341919.7058495367,22490.0,309932.0,10145.73832237317,112.0,47322.30762698796,1636876.683786,1684198.9914129882,0.15337164779871973,0.08361996696829606,1.8172318662604512,0.15337164779871973,0.08361996696829606,1.8172318662604512,18410.575568884167,7878,13408,509.47277938128434,41,37215.93209866493,280233.61024416,276427.8769136768,0.05066902582401614,0.010926144347735455,0.5651165352468122,0.05066902582401614,0.010926144347735455,0.4651165352468121,-3,-3,-3,-3,-1,-3
2021-03-09,346656.0,1425,Veneto,9976.0,15,342886.8293706351,22530.0,310833.0,10171.387613729532,110.0,47902.391920241345,1641456.879959591,1689359.2718798316,0.15369653551835016,0.08361996696829606,1.8193040340595452,0.15369653551835016,0.08361996696829606,1.8193040340595452,18919.593287725613,8204,13592,509.51249662685683,43,38159.68900632126,280416.8798787967,277009.50939161784,0.05073085154621128,0.010926144347735455,0.5648922616539797,0.05073085154621128,0.010926144347735455,0.4648922616539797,-3,-3,-3,-3,-1,-3
2021-03-10,347905.0,1606,Veneto,9986.0,17,343865.59801575716,22580.0,311737.0,10197.098162098431,109.0,48475.23325309175,1646091.4649054185,1694566.69815851,0.15399226306553496,0.08361996696829606,1.8211872103220057,0.15399226306553496,0.08361996696829606,1.8211872103220057,19454.20035059396,8531,13790,509.7153819422537,44,39097.46502621512,280635.5620705366,277659.52918918646,0.05077515252324133,0.010926144347735455,0.5645961323567834,0.05077515252324133,0.010926144347735455,0.4645961323567834,-3,-3,-3,-3,-1,-3
2021-03-11,349175.0,1808,Veneto,9997.0,18,344855.85638903576,22638.0,312643.0,10222.883523635332,108.0,49040.26030636153,1650779.6916966916,1699819.9520030534,0.15426058275955215,0.08361996696829606,1.8228933545900536,0.15426058275955215,0.08361996696829606,1.8228933545900536,20014.282219292207,8861,14003,510.1141397520802,46,40028.09129978441,280892.3680186874,278380.55597198854,0.050803304499147786,0.010926144347735455,0.5642345546556745,0.050803304499147786,0.010926144347735455,0.4642345546556746,-3,-3,-3,-3,-1,-3
2021-03-12,350438.0,2032,Veneto,10006.0,20,345857.4368079492,22705.0,313552.0,10248.756542968928,107.0,49596.89011286051,1655520.755720656,1705117.6458335163,0.1545031683035555,0.08361996696829606,1.8244337907505583,0.1545031683035555,0.08361996696829606,1.8244337907505583,20599.655639253026,9192,14232,510.7417537154869,48,40950.403228474315,281190.0266934444,279175.057831457,0.05081652644456119,0.010926144347735455,0.5638129519493584,0.05081652644456119,0.010926144347735455,0.4638129519493584,-3,-3,-3,-3,-1,-3
2021-03-13,351684.0,2232,Veneto,10016.0,21,346870.16736791714,22779.0,314464.0,10274.726529432904,106.0,50144.51806390518,1660313.8366512274,1710458.354715133,0.15472138412786735,0.08361996696829606,1.8258179979429003,0.15472138412786735,0.08361996696829606,1.8258179979429003,21210.08879980421,9525,14477,511.6192002416279,49,41863.228341557246,281531.3732764405,280045.4167734862,0.05081534233084208,0.010926144347735455,0.5633336360281492,0.05081534233084208,0.010926144347735455,0.4633336360281492,-3,-3,-3,-3,-1,-3
2021-03-14,352930.0,2452,Veneto,10026.0,23,347893.8602791801,22860.0,315381.0,10300.80335314192,105.0,50682.541442040274,1665158.0372047538,1715840.578646794,0.15491663716584214,0.08361996696829606,1.8270555115981104,0.15491663716584214,0.08361996696829606,1.8270555115981104,21845.28750249699,9860,14739,512.7726631761062,51,42765.40617559511,281919.1839714745,280993.80670117267,0.050800399326097465,0.010926144347735455,0.56279909584814,0.050800399326097465,0.010926144347735455,0.4627990958481401,-3,-3,-3,-3,-1,-3
2021-03-15,354173.0,2673,Veneto,10036.0,25,348928.31254231767,22948.0,316301.0,10326.997224470551,105.0,51210.35665743338,1670052.3867694458,1721262.7434268792,0.15509035452152234,0.08361996696829606,1.8281558162809717,0.15509035452152234,0.08361996696829606,1.8281558162809717,22504.902230453168,10196,15018,514.2326601061038,53,43655.785354410335,282356.1718453282,282022.178624086,0.05077241909840745,0.010926144347735455,0.5622118200396172,0.05077241909840745,0.010926144347735455,0.4622118200396172,-3,-3,-3,-3,-1,-3
2021-03-16,355420.0,2901,Veneto,10045.0,27,349975.0572408319,23043.0,317227.0,10353.3175866444,104.0,51883.632304341845,1675003.550808313,1726887.1831126546,0.15529845148038587,0.08361996696829606,1.82953194456264,0.15529845148038587,0.08361996696829606,1.82953194456264,23193.531043534334,10538,15315,516.0299971695816,54,45001.38833249909,282839.79245016666,283098.9155990573,0.050743476589123086,0.010926144347735455,0.5620553257229417,0.050743476589123086,0.010926144347735455,0.4620553257229417,-3,-3,-3,-3,-1,-3
2021-03-17,356638.0,3136,Veneto,10054.0,28,351033.5009485849,23145.0,318157.0,10379.777112987327,104.0,52382.39952439853,1680010.0072198568,1732392.4067442557,0.1554663604383839,0.08361996696829606,1.8304850916135365,0.1554663604383839,0.08361996696829606,1.8304850916135365,23907.544075917118,10882,15631,518.190767707059,56,45526.265167513135,283396.5784125873,284602.9952518493,0.05084074548796947,0.010926144347735455,0.5616054217642622,0.05084074548796947,0.010926144347735455,0.4616054217642622,-3,-3,-3,-3,-1,-3
